"Morgan","Knoxville","06-APR-1981","0003873","129-20829","Ener-Pro of Kentucky, Inc","BURNETT #1-A","36.174056","-84.873278","1662","",""
"Clay","Cookeville","03-APR-1981","0004238","027-20146","Walker, Keith","PLUMLEE E L #1","36.57025","-85.528194","629","Knox Group","Oil"
"Scott","Knoxville","03-APR-1981","0003869","151-20761","Monteagle Oil & Gas, LLC","SEXTON DENNIS B #2","36.469139","-84.550417","1530","",""
"Morgan","Knoxville","03-APR-1981","0003872","129-20828","Outdoor Resources, Inc.","HOWARD JOHNNY - HOWARD CLAUDE #1","36.134972","-84.841361","1597","",""
"Morgan","Knoxville","03-APR-1981","0003871","129-20827","Goodwin, Inc., W. D.","MANNING MILDRED #1","36.284694","-84.867333","1544","Fort Payne Formation","Gas"
"Robertson","Nashville","02-APR-1981","0003867","147-20006","Yearby, Donald","NELLIE FREEMAN #1","36.572806","-86.91075","656.57","Stones River Group","Oil"
"Fentress","Cookeville","02-APR-1981","0003863","049-20621","Davis, Elbert C.","DAVIS WAYNE #2","36.442611","-84.904444","1675","",""
"Scott","Knoxville","02-APR-1981","0003865","151-20758","Cygnus Energy, Inc.","WEST ROGER #1","36.467833","-84.555306","1488.8","Chattanooga Shale","Oil"
"Fentress","Cookeville","02-APR-1981","0003862","049-20620","Powell, Lachlan","HARRISON ET AL #9","36.480917","-84.781972","1518","",""
"Morgan","Knoxville","02-APR-1981","0003864","129-20826","Commerce Oil Company","LOGAN CLEO #1","36.182778","-84.855083","1628","",""
"Scott","Knoxville","02-APR-1981","0003868","151-20760","ENREMA, LLC","DUNCAN - ONEIDA WOOD INC #1","36.42975","-84.635361","1330","Fort Payne Formation","Oil And Gas"
"Cumberland","Cookeville","01-APR-1981","0003860","035-20056","North Creek Energy Partners","BROWN CHESTER-TURNER CHESTER UNIT #1","35.963917","-84.941028","1678","Fort Payne Formation","Oil"
"Fentress","Cookeville","01-APR-1981","0003861","049-20619","ENREMA, LLC","PLATEAU PROPERTIES (GARRETT) #1","36.342861","-84.765472","1471","Monteagle Limestone","Oil And Gas"
"Morgan","Knoxville","31-MAR-1981","0003859","129-20825","ENREMA, LLC","FAUST HUGH D III #2","36.211722","-84.58775","1260","Nashville Group","Oil And Gas"
"Cumberland","Cookeville","31-MAR-1981","0003858","035-20055","Garrett, Inc., Billy G","GARRETT BILLY #2","35.945","-85.081333","1802","",""
"Cumberland","Cookeville","31-MAR-1981","0003857","035-20054","Ratliff Farms, Inc","GLAD ACRES FARM #2","35.918528","-85.03625","1884.9","Knox Group","Oil"
"Robertson","Nashville","27-MAR-1981","0003855","147-20005","Ramsey, Michael L.","JOHN MINNIS ETUX #2","36.572444","-86.914694","651.52","Stones River Group","Oil"
"Fentress","Cookeville","27-MAR-1981","0003849","049-20617","Dusa Drilling Company","GERNT BRUNO ESTATE #4","36.446417","-84.779583","1580","",""
"Morgan","Knoxville","27-MAR-1981","0003851","129-20824","ENREMA, LLC","GRIFFITH-HOWARD #1","36.164889","-84.669889","1408","Chattanooga Shale","Oil And Gas"
"Lincoln","Columbia","27-MAR-1981","0003852","103-20006","Hickory Creek Development Corp","NORRIS REALTY COMPANY #4","35.144306","-86.552417","831","",""
"Scott","Knoxville","27-MAR-1981","0003854","151-20756","Young, Jimmie","YOUNG JIMMY #5","36.268167","-84.560222","1370","Fort Payne Formation","Oil"
"Scott","Knoxville","27-MAR-1981","0003853","151-20755","Windsor Resources (US) Ltd","PEMBERTON G C #A-2","36.461694","-84.391917","1396","Fort Payne Formation","Oil"
"Fentress","Cookeville","27-MAR-1981","0003850","049-20618","Dusa Drilling Company","GERNT BRUNO ESTATE #3","36.448639","-84.80425","1594","Fort Payne Formation","Oil"
"Clay","Cookeville","26-MAR-1981","0003839","027-20121","Kimberly Oil & Gas, Inc","JOHNSON-TEEPLES #1","36.491917","-85.488361","730","Nashville Group","Oil"
"Warren","Cookeville","26-MAR-1981","0003840","177-20075","Bonner, R E, Sr","BONNER ROBERT #5","35.545056","-85.867667","1038","",""
"Morgan","Knoxville","26-MAR-1981","0003842","129-20822","Galloway, H W, Joe D, & Larry","GALLOWAY H W - JOE D - LARRY #1","36.242722","-84.696444","1470","",""
"Clay","Cookeville","26-MAR-1981","0003848","027-20122","Elkins & Rogers Company","UPTON LESLIE #1","36.549389","-85.470056","535","",""
"Fentress","Cookeville","26-MAR-1981","0003844","049-20616","ENREMA, LLC","TAYLOR W #1","36.460889","-85.045417","1021","Knox Group","Oil And Gas"
"Fentress","Cookeville","26-MAR-1981","0003843","049-20615","Miller, Deloy","KING JOHN HEIRS #1","36.429333","-85.081389","856","",""
"Franklin","Columbia","26-MAR-1981","0003837","051-20009","A & T Company","J E Hill & Howard R Creasman #1","35.236917","-86.113306","947","Nashville Group","Oil"
"Scott","Knoxville","26-MAR-1981","0003847","151-20754","Empting, Harry V.","PAYNE KENNETH #2","36.3515","-84.440972","1216","Chattanooga Shale","Oil And Gas"
"Jackson","Cookeville","26-MAR-1981","0003841","087-20034","A D DRILLING COMPANY INC","RHOTEN M ET AL #1","36.337111","-85.538944","557","",""
"Morgan","Knoxville","26-MAR-1981","0003845","129-20823","Adelco, LLC","STAPLES UNIT #1","36.219111","-84.844917","1578","Monteagle Limestone","Oil And Gas"
"Scott","Knoxville","26-MAR-1981","0003846","151-20753","Frederick Drilling Co. & Sons","PAYNE KENNETH #1","36.351333","-84.445639","1166","Chattanooga Shale","Oil And Gas"
"Warren","Cookeville","25-MAR-1981","0003835","177-20074","Trans Tenn. Natural Gas Util.","WALKER HOWARD & CHASTAIN EDWIN #1","35.676833","-85.718694","907","",""
"Fentress","Cookeville","25-MAR-1981","0003826","049-20611","Davis, Elbert C.","DAVIS WAYNE #1","36.444778","-84.906111","1680","",""
"Scott","Knoxville","25-MAR-1981","0003833","151-20752","Monteagle Oil & Gas, LLC","ONEIDA FARMS #1A","36.458722","-84.566472","1578","",""
"Morgan","Knoxville","25-MAR-1981","0003827","129-20513-R1","ENREMA, LLC","SMITH-DUNCAN HEIRS #1","36.263083","-84.850667","1606","Knox Group","Oil"
"Fentress","Cookeville","25-MAR-1981","0003824","049-20610","BJ, Inc","WRIGHT & LEDBETTER #1","36.413528","-84.902028","1688","Fort Payne Formation","Oil"
"Scott","Knoxville","25-MAR-1981","0003825","151-20749","ENREMA, LLC","SEXTON WANDA #2","36.436333","-84.496","1544","Fort Payne Formation","Oil"
"Scott","Knoxville","25-MAR-1981","0003831","151-20751","Highland Drilling Company","PHILLIPS STEVEN - SEXTON DENNIS #1","36.469833","-84.554417","1468","",""
"Fentress","Cookeville","25-MAR-1981","0003830","049-20612","Tennessee Energy Corporation","TAYLOR RALPH #3","36.454889","-85.032528","994","Knox Group","Oil"
"Fentress","Cookeville","25-MAR-1981","0003836","049-20614","Oil Industries, LTD.","SNODGRASS THOMAS HEIRS #1","36.487667","-85.055778","1743","Stones River Group","Oil"
"Fentress","Cookeville","25-MAR-1981","0003832","049-20613","ENREMA, LLC","GERNT ESTATES #1A","36.334972","-84.801833","1498","Fort Payne Formation","Oil"
"Pickett","Cookeville","25-MAR-1981","0003834","137-20110","Brown, Charles","SIMCOX & MITCHELL #1","36.439528","-85.144722","939","",""
"Morgan","Knoxville","25-MAR-1981","0003828","129-20821","Cumberland Oil Producing Co., dba COPCO","SUSACK FRANK #1A","36.136056","-84.782056","1380","Fort Payne Formation","Oil"
"Scott","Knoxville","25-MAR-1981","0003829","151-20750","Hughett, Elmer","HUGHETT WOODROW #1","36.333472","-84.542","1210","Fort Payne Formation","Oil"
"Jackson","Cookeville","23-MAR-1981","0003823","087-20033","BJ, Inc","HAMMONS H H #1","36.474361","-85.591","559.6","Nashville Group","Oil"
"Morgan","Knoxville","23-MAR-1981","0003820","129-20818","Hamby, R. B.","MCKEETHAN - ENGLAND #1","36.24175","-84.65175","1315","Fort Payne Formation","Oil"
"Scott","Knoxville","23-MAR-1981","0003818","151-20747","ENREMA, LLC","BAKER J F HEIRS #1","36.406583","-84.513278","1358","Fort Payne Formation","Oil"
"Coffee","Columbia","23-MAR-1981","0003819","031-20053","Umbach, George & Supranee","CARR R H UNIT #1","35.509667","-86.001333","1081","Knox Group","Oil And Gas"
"Scott","Knoxville","23-MAR-1981","0003822","151-20748","Dixie-Shamrock Oil & Gas, Inc.","PAYNE ALTON #1","36.327833","-84.503944","1204","",""
"Scott","Knoxville","23-MAR-1981","0003904","151-20768","Volunteer Drilling Company,Inc","EMITT GARRETT UNIT #1","36.415889","-84.660889","1341","Fort Payne Formation","Oil"
"Morgan","Knoxville","23-MAR-1981","0003821","129-20819","Dusa Drilling Company","BLANKEN HUGH ET AL #1","36.232444","-84.660833","1582","",""
"Scott","Knoxville","20-MAR-1981","0003816","151-20746","John Miller Oil & Gas Co., Inc.","LAWHORN VERNON #5","36.34575","-84.647111","1362","Fort Payne Formation","Oil"
"Clay","Cookeville","20-MAR-1981","0003813","027-20119","El PamCo., Inc., NSL","BOWES RAY #2","36.603306","-85.414333","980","Knox Group","Oil"
"Scott","Knoxville","20-MAR-1981","0003815","151-20745","ENREMA, LLC","GREEN - MERREL UNIT #1","36.373083","-84.481028","1160","Fort Payne Formation","Oil And Gas"
"Fentress","Cookeville","20-MAR-1981","0003814","049-20609","Patterson, Bedford","JONES WILLIE NELL #1","36.4325","-84.9165","1645","",""
"Campbell","Knoxville","19-MAR-1981","0003810","013-20030","Wiser Oil Company","PINE MOUNTAIN LAND COMPANY INC #1","36.514583","-84.093861","1428","",""
"Cumberland","Cookeville","19-MAR-1981","0003812","035-20053","Glad Acres Farm, Inc","GLAD ACRES FARM #4","35.924361","-85.032139","1860","",""
"Morgan","Knoxville","19-MAR-1981","0003811","129-20817","Miller, Deloy","WENTLAND UNIT #3","36.219","-84.854722","1609","Monteagle Limestone","Oil And Gas"
"Scott","Knoxville","18-MAR-1981","0003808","151-20743","Trans-Tennessee Energy, Inc.","MULLINS - WEST - SMITH #1","36.372722","-84.608139","1244","Fort Payne Formation","Oil"
"Overton","Cookeville","18-MAR-1981","0003806","133-20296","Miller, Deloy","OAKLEY #1","36.336694","-85.303222","1005","",""
"Scott","Knoxville","18-MAR-1981","0003809","151-20744","Parma Petroleum Corporation","ROBBINS-PEMBERTON #1","36.444972","-84.517111","1541","",""
"Morgan","Knoxville","17-MAR-1981","0003804","129-20814","Prairie Corporation","PLATEAU-ECKART #1","36.167889","-84.875194","1728.86","Fort Payne Formation","Oil And Gas"
"White","Cookeville","17-MAR-1981","0003803","185-20051","Continental Resources Co Inc","ALLEN SAMUEL H #1","35.931389","-85.41075","895","Knox Group","Gas"
"Warren","Cookeville","16-MAR-1981","0003800","177-20072","Continental Tennessee, Inc.","YANCY DONALD - SHELLSFORD CHURCH #1","35.668944","-85.709833","923","",""
"Morgan","Knoxville","16-MAR-1981","0003798","129-20812","Tenn Tex Energy, LLC","WEBB - BYRD #1","36.248556","-84.653889","1380","",""
"Morgan","Knoxville","16-MAR-1981","0003799","129-20813","ENREMA, LLC","SCHUBERT - MELHORN #1","36.134306","-84.603889","1230","Fort Payne Formation","Oil"
"Morgan","Knoxville","16-MAR-1981","0003797","129-20811","Tenn Tex Energy, LLC","GOSNELL ET AL #1","36.241889","-84.66425","1383","",""
"Morgan","Knoxville","15-MAR-1981","0003891","129-20834","ENREMA, LLC","PEMBERTON - WALKER #1","36.266972","-84.685083","1292","Monteagle Limestone","Oil"
"Morgan","Knoxville","13-MAR-1981","0003795","129-20810","Scansflomax Resource Recovery, LLC","PLATEAU PROPETIES INC #1","36.192861","-84.861417","1590","",""
"Lincoln","Columbia","13-MAR-1981","0003796","103-20005","Hickory Creek Development Corp","NORRIS REALTY COMPANY INC #3","35.139417","-86.560333","664","",""
"Scott","Knoxville","13-MAR-1981","0003794","151-20741","Young, G. L. Inc.","BUTLER JOHN #1","36.310861","-84.630583","1467","",""
"Scott","Knoxville","13-MAR-1981","0003791","151-20739","Textron Oil Corporation","YANCY A Y-SEXTON KERMIT #1","36.44175","-84.4625","1254","",""
"Scott","Knoxville","13-MAR-1981","0003793","151-20740","ENREMA, LLC","BAKER - PEMBERTON #6","36.340056","-84.671083","1328","Fort Payne Formation","Oil"
"Morgan","Knoxville","12-MAR-1981","0003787","129-20809","ENREMA, LLC","HOWARD WAYNE-GOODSON CHARLES #1","36.116861","-84.719194","1285","Fort Payne Formation","Gas"
"Morgan","Knoxville","12-MAR-1981","0003785","129-20807","Fuller, Clyde","THOMPSON MILDRED R - RUBY C CARTER #1","36.267972","-84.649139","1401","Fort Payne Formation","Gas"
"Morgan","Knoxville","12-MAR-1981","0003786","129-20808","Fuller, Clyde","PHILLIPS JOSEPH-TREW OPAL & WILLIAM #1","36.279889","-84.664889","1373","Fort Payne Formation","Oil"
"Fentress","Cookeville","12-MAR-1981","0003792","049-20608","Three G Drilling Company","RAINS RICKY #2","36.204333","-84.997972","1775","Nashville Group","Oil"
"Warren","Cookeville","12-MAR-1981","0003788","177-20071","Bonner, R E, Sr","BONNER ROBERT E #2","35.546694","-85.874917","1019","",""
"Scott","Knoxville","12-MAR-1981","0003790","151-20738","Huntsville Utility District","Oneida Woods #1","36.432611","-84.510306","1375","Fort Payne Formation","Oil And Gas"
"Scott","Knoxville","11-MAR-1981","0003783","151-20737","Volunteer Drilling Company,Inc","WILMA BUCK UNIT #1","36.524917","-84.547306","1510","Fort Payne Formation","Oil"
"Pickett","Cookeville","11-MAR-1981","0003789","137-20109","Winningham, J. W.","BEASON C-BEASON K-BROWN N-NEVINS W #1","36.566","-85.264361","875","",""
"Morgan","Knoxville","11-MAR-1981","0003784","129-20806","Fuller, Clyde","ASHBROOK H - YOUNG J - PHILLIPS J L #1","36.2825","-84.664639","1300","Fort Payne Formation","Oil"
"Scott","Knoxville","11-MAR-1981","0003782","151-20736","Volunteer Energy, Inc.","LAWHORN DOHY #2","36.343389","-84.654778","1348","Fort Payne Formation","Oil"
"Lincoln","Columbia","11-MAR-1981","0003781","103-20004","Hickory Creek Development Corp","NORRIS REALTY COMPANY INC UNIT #2","35.146694","-86.567278","668","",""
"Scott","Knoxville","10-MAR-1981","0003774","151-20734","Trans-Tennessee Energy, Inc.","ALLRED JESSE #1","36.394167","-84.338611","1538","Nashville Group","Oil"
"Scott","Knoxville","10-MAR-1981","0003777","151-20735","BJ, Inc","SHOEMAKER-WALKER #1","36.382417","-84.542361","1125","",""
"Scott","Knoxville","10-MAR-1981","0003772","151-20732","Trans-Tennessee Energy, Inc.","KING JUNIOR M #1","36.379556","-84.602556","1241","",""
"Fentress","Cookeville","10-MAR-1981","0003779","049-20607","Parma Petroleum Corporation","CHAMBERS HOMER #1","36.345556","-84.775361","1479","",""
"Scott","Knoxville","10-MAR-1981","0003773","151-20733","Continental Energy Corporation","STOREY SAM #1","36.391972","-84.617861","1291","Fort Payne Formation","Oil And Gas"
"Overton","Cookeville","10-MAR-1981","0003778","133-20294","SIMMONS, CHARLES E.","PIERCE LEILA #1","36.400972","-85.156194","883","",""
"Lincoln","Columbia","09-MAR-1981","0003770","103-20003","Hickory Creek Development Corp","SMALL J UNIT #1","35.166917","-86.547694","691","",""
"Cumberland","Cookeville","09-MAR-1981","0003771","035-00007-R1","Clary, D. R.","PELFREY BEN #1","35.984028","-85.01125","1798","",""
"Franklin","Columbia","06-MAR-1981","0003765","051-20008","McAnally Petroleum, Ltd.","Dewey Campbell #3","35.242917","-86.114667","931.44","","Oil"
"Franklin","Columbia","06-MAR-1981","0003764","051-20007","McAnally Petroleum, Ltd.","Campbell R D #5","35.245194","-86.11825","922.08","","Oil"
"Pickett","Cookeville","06-MAR-1981","0003766","137-20108","R.M.D.B. Oil & Gas Operators","WELLS ROBERT UNIT #1","36.602806","-85.157389","986","Knox Group","Oil"
"Morgan","Knoxville","06-MAR-1981","0003767","129-20804","ENREMA, LLC","SMARSH-SMARSH #2","36.135833","-84.778889","1440","Fort Payne Formation","Oil"
"Morgan","Knoxville","06-MAR-1981","0003768","129-20805","ENREMA, LLC","DARMOFAL FRANK #1","36.220389","-84.795083","1515","Fort Payne Formation","Oil"
"Robertson","Nashville","06-MAR-1981","0003763","147-20004","Yearby, Donald","MARY A. PURVIANCE #1","36.586222","-86.915306","702.87","Stones River Group","Oil"
"Scott","Knoxville","05-MAR-1981","0003761","151-20731","Armstrong Drilling Company","MCDONALD L #3","36.464417","-84.549083","1476","",""
"Fentress","Cookeville","05-MAR-1981","0003762","049-20606","Dixie-Shamrock Oil & Gas, Inc.","GERNT BRUNO ESTATE OF #33","36.382639","-84.809528","1535","",""
"Scott","Knoxville","05-MAR-1981","0003759","151-20729","Dixie-Shamrock Oil & Gas, Inc.","BRIMSTONE CO #12","36.326194","-84.531667","1278","",""
"Fentress","Cookeville","05-MAR-1981","0003758","049-20605","Horizon Oil, LLC","FENTRESS COUNTY LAND ASSN #1","36.525778","-85.014639","1080","",""
"Clay","Cookeville","03-MAR-1981","0003756","027-20114","Golden Para Oil Company, Inc","SMITH JAMES #1","36.503083","-85.463222","718","",""
"Clay","Cookeville","03-MAR-1981","0003755","027-20113","WAYNE GAUNCE ET AL","DIXIE LIMESTONE COMPANY #4","36.534917","-85.494556","630","Knox Group","Oil"
"Morgan","Knoxville","03-MAR-1981","0003753","129-20801","Rey Oil & Gas","Tinch #1","36.237417","-84.832833","1562","Monteagle Limestone","Oil"
"Morgan","Knoxville","03-MAR-1981","0003751","129-20800","ENREMA, LLC","HARTIN CLAYTON #1","36.226806","-84.79975","1500","Fort Payne Formation","Oil"
"Morgan","Knoxville","03-MAR-1981","0003757","129-20803","Young, G. L. Inc.","YOUNG - COOPER #1","36.333833","-84.730556","1418.6","Fort Payne Formation","Gas"
"Morgan","Knoxville","03-MAR-1981","0003749","129-20798","Rey Oil & Gas","B & L LAND CO-PLATEAU PROP UNIT A #1","36.239778","-84.827917","1539.4","Monteagle Limestone","Oil"
"Morgan","Knoxville","03-MAR-1981","0003754","129-20802","ENREMA, LLC","PLATEAU PROPERTIES #1","36.126194","-84.776889","1438","Fort Payne Formation","Oil"
"Overton","Cookeville","03-MAR-1981","0003752","133-20293","SIMMONS, CHARLES E.","SMITH CLAYTON #1","36.411917","-85.14875","940","",""
"Morgan","Knoxville","03-MAR-1981","0003750","129-20799","Commerce Oil Company","B & L LAND COMPANY #5","36.242","-84.836","1532","Monteagle Limestone","Oil"
"Morgan","Knoxville","02-MAR-1981","0003747","129-20816","Prairie Corporation","AUSTIN-YOUNG #1","36.168361","-84.894944","1688.31","Fort Payne Formation","Oil And Gas"
"Morgan","Knoxville","02-MAR-1981","0003746","129-20797","Rey Oil & Gas","B & L LAND-PLATEAU PROP UNIT UNIT A #2","36.241389","-84.828417","1571","Monteagle Limestone","Oil"
"Warren","Cookeville","02-MAR-1981","0003745","177-20070","Bonner, R E, Sr","BONNER ROBERT #4","35.542583","-85.871361","1061","",""
"Fentress","Cookeville","02-MAR-1981","0003748","049-20604","Potter, Karen","TURNER NARVIS #2","36.418028","-84.885889","1521","Fort Payne Formation","Oil"
"Lincoln","Columbia","27-FEB-1981","0003743","103-20001","Hickory Creek Development Corp","BRADFORD W UNIT #1","35.181889","-86.555806","828","",""
"Lincoln","Columbia","27-FEB-1981","0003744","103-20002","Hickory Creek Development Corp","NORRIS REALTY COMPANY #1","35.147917","-86.554694","699.4","",""
"Fentress","Cookeville","26-FEB-1981","0003739","049-20603","SIMMONS, CHARLES E.","KING LARRY ET AL #1","36.440139","-85.078722","905","",""
"Scott","Knoxville","26-FEB-1981","0003742","151-20727","Continental Energy Corporation","PRYOR EUNICE #3","36.346556","-84.563444","1377","Fort Payne Formation","Oil"
"Scott","Knoxville","26-FEB-1981","0003731","151-20722","Petroleum Development Corp./PDC Energy","HUGHETT E ETAL #1","36.352417","-84.588611","1379","Fort Payne Formation","Oil"
"Morgan","Knoxville","26-FEB-1981","0003733","129-20796","Rey Oil & Gas","BROOKS - MILMOW HEIRS UNIT #1","36.356583","-84.721","1462","",""
"Overton","Cookeville","26-FEB-1981","0003736","133-20292","Foremost Energy Corporation","CARTHAGE SHIRT CORPORATION #1","36.230583","-85.279917","1135","",""
"Scott","Knoxville","26-FEB-1981","0003740","151-20725","BJ, Inc","LUTHIE DANNIE #7","36.331028","-84.561139","1418","",""
"Scott","Knoxville","26-FEB-1981","0003741","151-20726","ENREMA, LLC","PRYOR EUNICE #2","36.346222","-84.565556","1472","Fort Payne Formation","Oil"
"Robertson","Nashville","26-FEB-1981","0003738","147-20003","Yearby, Donald","JOHN MINNIS #1","36.581694","-86.911639","703.4","Stones River Group","Oil"
"Warren","Cookeville","26-FEB-1981","0003737","177-20069","Continental Tennessee, Inc.","Forest Nursery #B-3","35.654611","-85.725167","980","Stones River Group","Oil"
"Scott","Knoxville","26-FEB-1981","0003732","151-20723","BILL RAY & PETROLEUM DEVELOPMENT CORP","YOUNG - PARSON ETAL #1","36.345333","-84.59575","1382","Fort Payne Formation","Oil"
"Clay","Cookeville","26-FEB-1981","0003728","027-20112","Poindexter, Jerry & Elise","WHITE PALMER #1","36.551","-85.474028","560","Knox Group","Oil"
"Scott","Knoxville","26-FEB-1981","0003730","151-20721","Petroleum Development Corp./PDC Energy","JEFFERS ETAL #1","36.345472","-84.587056","1382","Fort Payne Formation","Oil"
"Cumberland","Cookeville","25-FEB-1981","0003727","035-20051","Oneida Petroleum Corp, Inc","HILL JAMES E UNIT #2-A","35.985194","-85.029361","1758","Monteagle Limestone","Oil"
"Clay","Cookeville","24-FEB-1981","0003724","027-20110","Trust Oil Reserve","ANDERSON EMERTON JOHNSON WATSON WEB #1","36.593583","-85.418306","984","Knox Group","Oil"
"Morgan","Knoxville","21-FEB-1981","0003704","129-20789","Sunbright Oil & Gas, Inc.","John R Freels #6","36.283194","-84.653389","1396","Monteagle Limestone","Oil"
"Fentress","Cookeville","20-FEB-1981","0003723","049-20600","Dixie-Shamrock Oil & Gas, Inc.","CROOKS-GERNT #1","36.402472","-84.840861","1527","",""
"Morgan","Knoxville","20-FEB-1981","0003722","129-20795","ENREMA, LLC","PEMBERTON #F32","36.264889","-84.674056","1600","Monteagle Limestone","Gas"
"Morgan","Knoxville","19-FEB-1981","0003719","129-20793","ENREMA, LLC","FAUST HUGH D III ET AL #2","36.193194","-84.654139","1378","Fort Payne Formation","Oil And Gas"
"Jackson","Cookeville","19-FEB-1981","0003713","087-20032","Kimberly Oil & Gas, Inc","CARMACK DALPHO #1","36.457833","-85.573972","880","Knox Group","Oil"
"Overton","Cookeville","19-FEB-1981","0003712","133-20291","Sullivan and Sons, Ed","COX CHARLES T #4","36.419972","-85.14375","950","Nashville Group","Oil"
"Overton","Cookeville","19-FEB-1981","0003710","133-20289","Sullivan and Sons, Ed","COX CHARLIE T #2","36.425222","-85.143278","1075","Nashville Group","Oil"
"Cumberland","Cookeville","19-FEB-1981","0003717","035-20049","Glad Acres Farm, Inc","GLAD ACRES FARM #1","35.922083","-85.036111","1885","Knox Group","Oil"
"Morgan","Knoxville","19-FEB-1981","0003720","129-20794","ENREMA, LLC","YOUNG J-ASHBROOK H-SIMPSON M-BLAIR #1","36.284972","-84.665889","1333","Fort Payne Formation","Oil"
"Fentress","Cookeville","19-FEB-1981","0003715","049-20599","Dixie-Shamrock Oil & Gas, Inc.","GERNT BRUNO ESTATE #21","36.388278","-84.815472","1499","",""
"Morgan","Knoxville","19-FEB-1981","0003718","129-20792","ENREMA, LLC","PEMBERTON #F31","36.266861","-84.677806","1459","Monteagle Limestone","Gas"
"Overton","Cookeville","19-FEB-1981","0003711","133-20290","Sullivan and Sons, Ed","COX CHARLES T #3","36.4225","-85.143194","970","Nashville Group","Oil"
"Scott","Knoxville","19-FEB-1981","0003714","151-20720","Hudson Resources","LEWALLEN A C - LEWALLEN C D #1","36.372028","-84.614389","1382","",""
"Morgan","Knoxville","19-FEB-1981","0003716","129-20791","Tanasi Oil and Gas, Inc.","ENGLAND BERTHA #1","36.242694","-84.728889","1375","",""
"Franklin","Columbia","17-FEB-1981","0003709","051-20006","Parmer Brothers Company, Inc","CAMPBELL DEWEY #4","35.244","-86.1165","935","",""
"Warren","Cookeville","13-FEB-1981","0003708","177-20068","Bonner, R E, Sr","BONNER ROBERT #1","35.543139","-85.874722","1020","Knox Group","Gas"
"Fentress","Cookeville","12-FEB-1981","0003696","049-20596","ENREMA, LLC","WHITEHEAD #6L","36.403361","-84.822111","1563","Fort Payne Formation","Oil"
"Morgan","Knoxville","12-FEB-1981","0003705","129-20790","Hamby, Maynard","FREELS JOHN R #7","36.282417","-84.652194","1422","Fort Payne Formation","Oil"
"Morgan","Knoxville","12-FEB-1981","0003701","129-20788","Walker, Willis or Janet","STAPLES UNIT #2","36.215556","-84.853222","1593","Monteagle Limestone","Oil And Gas"
"Warren","Cookeville","12-FEB-1981","0003698","177-20066","Continental Tennessee, Inc.","BOST E L #2","35.685944","-85.720111","940","",""
"Robertson","Nashville","12-FEB-1981","0003707","147-20002","Yearby, Donald","JOHN H. GARRETT-C.SNEED UNIT #1","36.600472","-86.922972","636.22","Knox Group","Oil"
"Fentress","Cookeville","12-FEB-1981","0003699","049-20597","Potter, Karen","TURNER NARVIS #1","36.419778","-84.880056","1578","Fort Payne Formation","Oil"
"Scott","Knoxville","12-FEB-1981","0003702","151-20719","Monteagle Oil & Gas, LLC","PHILLIPS STEVEN #1","36.468306","-84.5585","1490","",""
"Warren","Cookeville","12-FEB-1981","0003700","177-20067","Continental Tennessee, Inc.","BOST E L #1","35.688417","-85.717","920","",""
"Warren","Cookeville","12-FEB-1981","0003697","177-20065","Continental Tennessee, Inc.","Forest Nursery #B-2","35.654611","-85.720833","983","Stones River Group","Oil"
"Fentress","Cookeville","12-FEB-1981","0003703","049-20598","Miller, Deloy","KING HEIRS #2","36.427611","-85.079944","884","",""
"Fentress","Cookeville","10-FEB-1981","0003689","049-20594","Continental Energy Corporation","STEPHENS/KING #1","36.438417","-85.086833","960","",""
"Franklin","Columbia","10-FEB-1981","0003695","051-20005","Parmer Brothers Company, Inc","CAMPBELL DEWEY #2","35.24225","-86.112611","932","",""
"Scott","Knoxville","10-FEB-1981","0003693","151-20717","DeBord, Henrietta Sexton","SEXTON JAMES C UNIT #2","36.440056","-84.485472","1667","Fort Payne Formation","Oil"
"Fentress","Cookeville","10-FEB-1981","0003691","049-20595","Saint Joseph Petroleum, Inc.","CROOKS ET AL #1","36.402528","-84.837944","1506","",""
"Scott","Knoxville","10-FEB-1981","0003694","151-20718","Laxton, James H","LAXTON JAMES #1","36.442528","-84.425333","1614","",""
"Morgan","Knoxville","10-FEB-1981","0003690","129-20786","Wright, George & Jennie","HENRY ET AL #1","36.249694","-84.670222","1398","Fort Payne Formation","Oil"
"Morgan","Knoxville","10-FEB-1981","0003692","129-20787","ENREMA, LLC","G. C. PEMBERTON #F-29","36.270361","-84.67925","1302","Knox Group","Gas"
"Clay","Cookeville","10-FEB-1981","0003688","027-20115","Beam, Luther & Ronald Parrott","LANKFORD FORREST #2","36.479833","-85.504556","617","",""
"Scott","Knoxville","09-FEB-1981","0003686","151-20714","Prairie Corporation","CURTIS JAMES & SEXTON DONALD #1","36.442861","-84.484306","1613","Fort Payne Formation","Oil And Gas"
"Scott","Knoxville","09-FEB-1981","0003684","151-20712","ENREMA, LLC","THOMPSON CHARLIE & JERRY W #1","36.449167","-84.492167","1610","Fort Payne Formation","Oil"
"Scott","Knoxville","09-FEB-1981","0003683","151-20711","ENREMA, LLC","THOMPSON CHARLIE #1","36.446917","-84.490722","1607","Fort Payne Formation","Oil"
"Clay","Cookeville","09-FEB-1981","0003682","027-20109","SIMMONS, CHARLES E.","WEBB J B #1","36.609556","-85.427333","1112","",""
